title,longitude,latitude,price,size,post_area,dist_to_city_center,link
"98 Shanliss Road, Santry, Dublin 9",-6.256303,53.391102,"435,000",121,Dublin 9,5.410151669337089,http://www.daft.ie/for-sale/semi-detached-house-98-shanliss-road-santry-dublin-9/3471071
"49 Kimmage Grove, Kimmage, Dublin 12",-6.29278,53.316251,"435,000",76,Dublin 12,3.4090095873900292,http://www.daft.ie/for-sale/semi-detached-house-49-kimmage-grove-kimmage-dublin-12/2588512
"1 Albert College Drive, Glasnevin, Dublin 9",-6.272238,53.388474,"435,000",N/A,Dublin 9,5.077754332434464,http://www.daft.ie/for-sale/semi-detached-house-1-albert-college-drive-glasnevin-dublin-9/3466508
"47 Tonlegee Road, Raheny, Dublin 5",-6.194542,53.389581,"435,000",N/A,Dublin 5,7.0930874448343495,http://www.daft.ie/for-sale/semi-detached-house-47-tonlegee-road-raheny-dublin-5/3193785
"20 Moyclare Park, Baldoyle, Dublin 13",-6.129066,53.393671,"435,000",84,Dublin 13,10.775287696666625,http://www.daft.ie/for-sale/semi-detached-house-20-moyclare-park-baldoyle-dublin-13/3492660
"64 New Ireland Road, Rialto, Dublin 8",-6.302141,53.335986,"435,000",90,Dublin 8,2.4312610054219808,http://www.daft.ie/for-sale/terraced-house-64-new-ireland-road-rialto-dublin-8/3425108
"92 Verbena Avenue, Sutton, Bayside, Dublin 13",-6.145357,53.390573,"439,950",90,Dublin 13,9.678269294016753,http://www.daft.ie/for-sale/semi-detached-house-92-verbena-avenue-sutton-bayside-dublin-13/3464073
"Fresh Fields, 4 Victoria Terrace, Dundrum, Dublin 14",-6.245093,53.293848,"440,000",58,Dublin 14,5.65201445306683,http://www.daft.ie/for-sale/terraced-house-fresh-fields-4-victoria-terrace-dundrum-dublin-14/3425480
"4 The Quartz, The Grange Brewery Road Blackrock, Blackrock, Co. Dublin",-6.195856,53.2814,"440,000",66,Co. Dublin,8.327992516363517,http://www.daft.ie/for-sale/apartment-4-the-quartz-the-grange-brewery-road-blackrock-blackrock-co-dublin/3281662
"485 North Circular Road, North City Centre, Dublin 7",-6.2618483,53.3599941,"440,000",106,Dublin 7,1.93616446929963,http://www.daft.ie/for-sale/end-of-terrace-house-485-north-circular-road-north-city-centre-dublin-7/3454359
"19A Lorcan Green, Santry, Dublin 9",-6.233173,53.391397,"440,000",128,Dublin 9,5.851270146434163,http://www.daft.ie/for-sale/detached-house-19a-lorcan-green-santry-dublin-9/2555287
"Apartment 15, Heather Court, Stepaside Park, Stepaside, Dublin 18",-6.206796,53.253418,"440,000",115,Dublin 18,10.734151157942208,http://www.daft.ie/for-sale/apartment-apartment-15-heather-court-stepaside-park-stepaside-dublin-18/3479555
"7 Springfield, Blackhorse Avenue, Navan Road (D7), Dublin 7",-6.308444,53.361304,"440,000",92,D7,3.407190636052346,http://www.daft.ie/for-sale/terraced-house-7-springfield-blackhorse-avenue-navan-road-d7-dublin-7/3477316
"28 Priory Hall, Manor Grove, Terenure, Dublin 12",-6.311363,53.308368,"440,000",100,Dublin 12,4.823760442683551,http://www.daft.ie/for-sale/apartment-28-priory-hall-manor-grove-terenure-dublin-12/2876046
"Apartment 56, The Sycamore, Trimbleston, Goatstown, Dublin 14",-6.232906,53.298231,"445,000",73,Dublin 14,5.469916858178224,http://www.daft.ie/for-sale/apartment-apartment-56-the-sycamore-trimbleston-goatstown-dublin-14/3447822
"20 Castaheany, Clonee, Dublin 15",-6.42661,53.401579,"445,000",143,Dublin 15,12.414914098346122,http://www.daft.ie/for-sale/semi-detached-house-20-castaheany-clonee-dublin-15/3478474
"25 Addison Avenue, Glasnevin, Dublin 11",-6.278225,53.376274,"445,000",91,Dublin 11,3.7799060745400825,http://www.daft.ie/for-sale/duplex-25-addison-avenue-glasnevin-dublin-11/3468380
"2 Reuben Street, Rialto, Dublin 8",-6.291332,53.334829,"445,000",79,Dublin 8,1.8248386767404774,http://www.daft.ie/for-sale/terraced-house-2-reuben-street-rialto-dublin-8/3461026
"21 Russell Avenue, Drumcondra, Dublin 3",-6.254421,53.361361,"445,000",81,Dublin 3,2.22619396977748,http://www.daft.ie/for-sale/terraced-house-21-russell-avenue-drumcondra-dublin-3/3479124
"9 Belarmine Heath, Stepaside, Dublin 18",-6.217713,53.260581,"445,000",121,Dublin 18,9.730725425392654,http://www.daft.ie/for-sale/end-of-terrace-house-9-belarmine-heath-stepaside-dublin-18/3460564
"7 Crescent Place, Clontarf, Dublin 3",-6.227283,53.365913,"445,000",86,Dublin 3,3.6928288295722442,http://www.daft.ie/for-sale/bungalow-7-crescent-place-clontarf-dublin-3/3457946
"79 Saint Columbanus' Road, Dundrum, Dublin 14",-6.250568,53.303396,"445,000",79,Dublin 14,4.532669045889052,http://www.daft.ie/for-sale/terraced-house-79-saint-columbanus-road-dundrum-dublin-14/3457829
"89 Tyrconnell Road, Inchicore, Dublin 8",-6.32364,53.337571,"445,000",80,Dublin 8,3.7805156691488975,http://www.daft.ie/for-sale/terraced-house-89-tyrconnell-road-inchicore-dublin-8/3276818
"33 Findlater Street, Glasthule, Co. Dublin",-6.126061,53.285395,"445,000",43,Co. Dublin,11.359796560718289,http://www.daft.ie/for-sale/terraced-house-33-findlater-street-glasthule-co-dublin/3471484
"29 Maryfield Crescent, Artane, Dublin 5",-6.210769,53.384499,"445,000",124,Dublin 5,5.959554729309937,http://www.daft.ie/for-sale/semi-detached-house-29-maryfield-crescent-artane-dublin-5/3496279
"14 Cairnbrook Hall, Glenamuck Road, Carrickmines, Dublin 18",-6.181502,53.246905,"445,000",96,Dublin 18,12.104898027141004,http://www.daft.ie/for-sale/apartment-14-cairnbrook-hall-glenamuck-road-carrickmines-dublin-18/3491852
"39 Clonliffe Gardens, Drumcondra, Dublin 3",-6.247179,53.363173,"445,000",N/A,Dublin 3,2.6235144652301328,http://www.daft.ie/for-sale/terraced-house-39-clonliffe-gardens-drumcondra-dublin-3/3475068
"84 Clonliffe Road, Drumcondra, Dublin 3",-6.247207,53.362115,"445,000",N/A,Dublin 3,2.522167339031023,http://www.daft.ie/for-sale/semi-detached-house-84-clonliffe-road-drumcondra-dublin-3/3223407
"3 Lindsay Grove, Glasnevin, Dublin 9",-6.271007,53.365215,"445,000",90,Dublin 9,2.4928360605120248,http://www.daft.ie/for-sale/terraced-house-3-lindsay-grove-glasnevin-dublin-9/3420242
"54 Crestfield Drive, Whitehall, Dublin 9",-6.251633,53.386918,"445,000",103,Dublin 9,5.005134044980773,http://www.daft.ie/for-sale/semi-detached-house-54-crestfield-drive-whitehall-dublin-9/3413598
"19 Elm Mount Park, Beaumont, Dublin 9",-6.228099,53.381804,"445,000",92,Dublin 9,5.051190862820938,http://www.daft.ie/for-sale/semi-detached-house-19-elm-mount-park-beaumont-dublin-9/3484690
"1 Dromlee Crescent, Beaumont, Dublin 9",-6.232708,53.383969,"445,000",N/A,Dublin 9,5.114042640190523,http://www.daft.ie/for-sale/semi-detached-house-1-dromlee-crescent-beaumont-dublin-9/3255422
"31 Oak Avenue, Royal Oak, Santry, Dublin 9",-6.236916,53.400769,"449,000",N/A,Dublin 9,6.745052153143977,http://www.daft.ie/for-sale/semi-detached-house-31-oak-avenue-royal-oak-santry-dublin-9/3474084
"2 Church Park Way, Harold's Cross, Dublin 6",-6.287474,53.322694,"449,500",98,Dublin 6,2.6124487257678126,http://www.daft.ie/for-sale/terraced-house-2-church-park-way-harolds-cross-dublin-6/3486306
"34 Foster Terrace, Ballybough, Drumcondra, Dublin 3",-6.247998,53.360055,"449,950",N/A,Dublin 3,2.3015385534159543,http://www.daft.ie/for-sale/terraced-house-34-foster-terrace-ballybough-drumcondra-dublin-3/3435079
"96 Castlebyrne Park, Blackrock, Co. Dublin",-6.176302,53.289524,"449,950",76,Co. Dublin,8.47618033896058,http://www.daft.ie/for-sale/terraced-house-96-castlebyrne-park-blackrock-co-dublin/3208318
"5 Bushfield Drive, Clondalkin, Dublin 22",-6.406102,53.309055,"449,950",153,Dublin 22,9.950656111069168,http://www.daft.ie/for-sale/semi-detached-house-5-bushfield-drive-clondalkin-dublin-22/2325666
"34 Foster Terrace, Ballybough, Drumcondra, Dublin 3",-6.247998,53.360055,"449,950",N/A,Dublin 3,2.3015385534159543,http://www.daft.ie/for-sale/terraced-house-34-foster-terrace-ballybough-drumcondra-dublin-3/3474731
"9 The Belfry, Saint Mary's Road",-6.317836,53.323007,"449,950",N/A,N/A,4.0135961565772975,http://www.daft.ie/for-sale/end-of-terrace-house-9-the-belfry-saint-marys-road/3496442
"Apartment 6, Block A, Smithfield, Dublin 1",-6.27907,53.348851,"449,950",N/A,Dublin 1,1.0188185288991798,http://www.daft.ie/for-sale/apartment-apartment-6-block-a-smithfield-dublin-1/3188331
"21 Boot Road, Clondalkin, Dublin 22",-6.39744,53.315316,"449,950",190,Dublin 22,9.164169685075125,http://www.daft.ie/for-sale/semi-detached-house-21-boot-road-clondalkin-dublin-22/3490829
"36 Summer Street North, North Circular Road, Dublin 1",-6.252382,53.356879,"449,950",N/A,Dublin 1,1.8465635114482626,http://www.daft.ie/for-sale/terraced-house-36-summer-street-north-north-circular-road-dublin-1/2611842
"14 Chapelwood View, Hollystown, Dublin 15",-6.374323,53.432104,"449,950",N/A,Dublin 15,12.192875845120428,http://www.daft.ie/for-sale/semi-detached-house-14-chapelwood-view-hollystown-dublin-15/3158769
"89 Thomas Moore Road, Walkinstown, Dublin 12",-6.328998,53.319841,"449,950",N/A,Dublin 12,4.827560624850646,http://www.daft.ie/for-sale/end-of-terrace-house-89-thomas-moore-road-walkinstown-dublin-12/3212711
"34 Saint Anthony's Crescent, Walkinstown, Greenhills, Dublin 12",-6.334906,53.311703,"450,000",N/A,Dublin 12,5.66849038533084,http://www.daft.ie/for-sale/semi-detached-house-34-saint-anthonys-crescent-walkinstown-greenhills-dublin-12/1473813
"6 Castleknock Close, Laurel Lodge, Castleknock, Dublin 15",-6.379542,53.378992,"450,000",N/A,Dublin 15,8.45472388509289,http://www.daft.ie/for-sale/semi-detached-house-6-castleknock-close-laurel-lodge-castleknock-dublin-15/3422868
"69 Carrickmount Avenue, Churchtown, Dublin 14",-6.258396,53.288973,"450,000",90,Dublin 14,6.026164961422321,http://www.daft.ie/for-sale/terraced-house-69-carrickmount-avenue-churchtown-dublin-14/3483290
"Apartment 3, Eastmoreland Court, Ballsbridge, Dublin 4",-6.242182,53.334268,"450,000",55,Dublin 4,1.9299078367841815,http://www.daft.ie/for-sale/apartment-apartment-3-eastmoreland-court-ballsbridge-dublin-4/3279343
"1 Camden Buildings, Camden Street Lower, Dublin 2",-6.26473,53.335074,"450,000",74,Dublin 2,0.8880831619280972,http://www.daft.ie/for-sale/townhouse-1-camden-buildings-camden-street-lower-dublin-2/3208314
"4 All Hallows Green, Drumcondra, Dublin 3",-6.250061,53.37286,"450,000",110,Dublin 3,3.5245218533343774,http://www.daft.ie/for-sale/duplex-4-all-hallows-green-drumcondra-dublin-3/3473614
"194 Bangor Road, Crumlin, Dublin 12",-6.295715,53.318335,"450,000",N/A,Dublin 12,3.3160976597518057,http://www.daft.ie/for-sale/end-of-terrace-house-194-bangor-road-crumlin-dublin-12/3271856
"219 Tyreconnell Road, Inchicore, Dublin 8",-6.327064,53.335159,"450,000",N/A,Dublin 8,4.053661892637494,http://www.daft.ie/for-sale/semi-detached-house-219-tyreconnell-road-inchicore-dublin-8/3223180
"346 Kidare Road, Crumlin, Dublin 12",-6.3135,53.325206,"450,000",N/A,Dublin 12,3.638807805200747,http://www.daft.ie/for-sale/bungalow-346-kidare-road-crumlin-dublin-12/3188752
"26 Ravensdale Park, Kimmage, Dublin 12",-6.299654,53.314233,"450,000",70,Dublin 12,3.8404228835094663,http://www.daft.ie/for-sale/semi-detached-house-26-ravensdale-park-kimmage-dublin-12/3205971
"7 Vernon Wood, Clontarf, Dublin 3",-6.196697,53.360515,"450,000",66,Dublin 3,5.085095005560069,http://www.daft.ie/for-sale/semi-detached-house-7-vernon-wood-clontarf-dublin-3/3474450
"30 Warren Street, South Circular Road, Portobello, Dublin 8",-6.26761,53.330441,"450,000",75,Dublin 8,1.385447754489564,http://www.daft.ie/for-sale/terraced-house-30-warren-street-south-circular-road-portobello-dublin-8/3217188
"21 St Laurences Grove, Chapelizod, Dublin 20",-6.3446766,53.3455044,"450,000",N/A,Dublin 2,5.138103799725662,http://www.daft.ie/for-sale/semi-detached-house-21-st-laurences-grove-chapelizod-dublin-20/3425482
"7B Allenton Drive, Tallaght, Dublin 24",-6.356587,53.270818,"450,000",133,Dublin 24,9.96782447983781,http://www.daft.ie/for-sale/semi-detached-house-7b-allenton-drive-tallaght-dublin-24/3285031
"9 Reuben Street, Rialto, Dublin 8",-6.291503,53.335125,"450,000",78,Dublin 8,1.8188544454584594,http://www.daft.ie/for-sale/terraced-house-9-reuben-street-rialto-dublin-8/3169025
"1 Herbert Road, Blanchardstown, Dublin 15",-6.374214,53.387575,"450,000",103,Dublin 15,8.654853105040624,http://www.daft.ie/for-sale/detached-house-1-herbert-road-blanchardstown-dublin-15/2621521
"62A Sitric Road Stoneybatter Dublin 7, Stoneybatter, Dublin 7",-6.284502,53.350494,"450,000",81,Dublin 7,1.4148470317590132,http://www.daft.ie/for-sale/terraced-house-62a-sitric-road-stoneybatter-dublin-7-stoneybatter-dublin-7/3442277
"8 Luttrellstown Way, Castleknock, Dublin 15",-6.395967,53.372997,"450,000",86,Dublin 15,9.164923271502373,http://www.daft.ie/for-sale/semi-detached-house-8-luttrellstown-way-castleknock-dublin-15/3475365
"1 Harty Place, Dublin 8",-6.273186,53.334964,"450,000",50,Dublin 8,0.9624310495834736,http://www.daft.ie/for-sale/end-of-terrace-house-1-harty-place-dublin-8/3230734
"6 Dundela Haven, Sandycove, Co. Dublin",-6.117151,53.283152,"450,000",67,Co. Dublin,11.99030178820788,http://www.daft.ie/for-sale/terraced-house-6-dundela-haven-sandycove-co-dublin/3481427
"85 Pembroke Cottages Donnybrook Dublin 4, Dublin 4",-6.235514,53.322903,"450,000",61,Dublin 4,3.0703634718781343,http://www.daft.ie/for-sale/terraced-house-85-pembroke-cottages-donnybrook-dublin-4-dublin-4/3464501
"1 Tynan Hall Park, Kingswood, Tallaght, Dublin 24",-6.373053,53.306831,"450,000",N/A,Dublin 24,8.082197151166456,http://www.daft.ie/for-sale/semi-detached-house-1-tynan-hall-park-kingswood-tallaght-dublin-24/3442918
"21 St. Anne's Park, Shankill, Dublin 18",-6.124085,53.234103,"450,000",72,Dublin 18,15.398153608743042,http://www.daft.ie/for-sale/semi-detached-house-21-st-annes-park-shankill-dublin-18/3463538
"1 Dodder View Cottages, Ballsbridge, Dublin 4",-6.230364,53.330643,"450,000",52,Dublin 4,2.811470439514743,http://www.daft.ie/for-sale/semi-detached-house-1-dodder-view-cottages-ballsbridge-dublin-4/3416336
"10 Ferndale Road, Glasnevin, Dublin 11",-6.281741,53.387704,"450,000",102,Dublin 11,5.0720344543621385,http://www.daft.ie/for-sale/semi-detached-house-10-ferndale-road-glasnevin-dublin-11/3482290
"10 Creighton Street, City Quay, Dublin 2",-6.246638,53.345859,"450,000",N/A,Dublin 2,1.416989892307546,http://www.daft.ie/for-sale/end-of-terrace-house-10-creighton-street-city-quay-dublin-2/3468695
"28 Quartiere Bloom, Ormond Quay Lower, North City Centre, Dublin 1",-6.265141,53.346611,"450,000",74,Dublin 1,0.4390481643606826,http://www.daft.ie/for-sale/apartment-28-quartiere-bloom-ormond-quay-lower-north-city-centre-dublin-1/2955220
"3 Coolmine Lawn, Coolmine, Blanchardstown, Dublin 15",-6.392697,53.38608,"450,000",124,Dublin 15,9.600631261590207,http://www.daft.ie/for-sale/semi-detached-house-3-coolmine-lawn-coolmine-blanchardstown-dublin-15/3271610
"81 James's Walk, Rialto, Dublin 8",-6.29705,53.337697,"450,000",97,Dublin 8,2.0517271585813837,http://www.daft.ie/for-sale/terraced-house-81-jamess-walk-rialto-dublin-8/3439517
"Apartment 9, Block 2, Clarion Quay, IFSC, Dublin 1",-6.243938,53.348189,"450,000",69,Dublin 1,1.664793507289634,http://www.daft.ie/for-sale/apartment-apartment-9-block-2-clarion-quay-ifsc-dublin-1/3465862
"15 All Hallows Green, Drumcondra, Dublin 9",-6.250629,53.373021,"450,000",105,Dublin 9,3.5293801906429243,http://www.daft.ie/for-sale/duplex-15-all-hallows-green-drumcondra-dublin-9/3478545
"Apartment 73, Pakenham House, Dublin 1",-6.23793,53.349818,"450,000",85,Dublin 1,2.1020502237417706,http://www.daft.ie/for-sale/apartment-apartment-73-pakenham-house-dublin-1/2868756
"183 The Berkeley Block, Pembroke Square, Ballsbridge, Dublin 4",-6.237585,53.338529,"450,000",78,Dublin 4,2.0382016127114135,http://www.daft.ie/for-sale/apartment-183-the-berkeley-block-pembroke-square-ballsbridge-dublin-4/3473065
"9 Mountainview Cottages, Porterstown Road, Castleknock, Dublin 15",-6.398101,53.369813,"450,000",81,Dublin 15,9.17571310611147,http://www.daft.ie/for-sale/bungalow-9-mountainview-cottages-porterstown-road-castleknock-dublin-15/3442769
"76 Mountain View Park, Rathfarnham, Churchtown, Dublin 14",-6.262238,53.290706,"450,000",85,Dublin 14,5.813828632030635,http://www.daft.ie/for-sale/terraced-house-76-mountain-view-park-rathfarnham-churchtown-dublin-14/3447393
"63 Herberton Drive, Crumlin, Dublin 12",-6.295309,53.331947,"450,000",94,Dublin 12,2.2174225446304137,http://www.daft.ie/for-sale/end-of-terrace-house-63-herberton-drive-crumlin-dublin-12/3415206
"Apartment 10, Pintail House, Redcourt Oaks, Seafield Road East, Clontarf, Dublin 3",-6.180961,53.362762,"450,000",80,Dublin 3,6.147439857927249,http://www.daft.ie/for-sale/apartment-apartment-10-pintail-house-redcourt-oaks-seafield-road-east-clontarf-dublin-3/3427914
"3 Kinvara Avenue, Navan Road, Navan Road (D7), Dublin 7",-6.317812,53.368964,"450,000",100,D7,4.42636843664246,http://www.daft.ie/for-sale/semi-detached-house-3-kinvara-avenue-navan-road-navan-road-d7-dublin-7/3434791
"53 Rory O'Connor, Park, Dun Laoghaire, Co. Dublin",-6.155387,53.28403,"450,000",82,Co. Dublin,9.910737487882058,http://www.daft.ie/for-sale/semi-detached-house-53-rory-oconnor-park-dun-laoghaire-co-dublin/3411477
"15 Fir House, Mespil Estate, Ballsbridge, Dublin 4",-6.250014,53.330417,"450,000",60,Dublin 4,1.8053294835520282,http://www.daft.ie/for-sale/apartment-15-fir-house-mespil-estate-ballsbridge-dublin-4/3421436
"5 Church Avenue South, Rialto, Dublin 8",-6.294322,53.335713,"450,000",84,Dublin 8,1.9579181035257425,http://www.daft.ie/for-sale/terraced-house-5-church-avenue-south-rialto-dublin-8/3440632
"Apartment 12, Southmede, Ballinteer Road, Dundrum, Dublin 14",-6.244584,53.28298,"450,000",80,Dublin 14,6.833032904919265,http://www.daft.ie/for-sale/apartment-apartment-12-southmede-ballinteer-road-dundrum-dublin-14/3261150
"5 Dodder Court, Dundrum Road, Dundrum, Dublin 14",-6.245464,53.302486,"450,000",75,Dublin 14,4.724106817554595,http://www.daft.ie/for-sale/terraced-house-5-dodder-court-dundrum-road-dundrum-dublin-14/3470340
"16 Somerset Street, Ringsend, Dublin 4",-6.233164,53.339949,"450,000",66,Dublin 4,2.2964380350603575,http://www.daft.ie/for-sale/terraced-house-16-somerset-street-ringsend-dublin-4/3470646
"5 Somerset Street, Ringsend, Dublin 4",-6.233057,53.339662,"450,000",61,Dublin 4,2.3082387446619657,http://www.daft.ie/for-sale/terraced-house-5-somerset-street-ringsend-dublin-4/3495259
"2 St Anthony's Crescent, Walkinstown, Greenhills, Dublin 12",-6.333745,53.312189,"450,000",N/A,Dublin 12,5.574422160578174,http://www.daft.ie/for-sale/end-of-terrace-house-2-st-anthonys-crescent-walkinstown-greenhills-dublin-12/3414607
"45 Upper Cross Road, Rialto, Dublin 8",-6.301809,53.336259,"450,000",N/A,Dublin 8,2.4008432399482524,http://www.daft.ie/for-sale/terraced-house-45-upper-cross-road-rialto-dublin-8/3189330
"35 Castle Way, Golden Lane, Dublin 8",-6.268848,53.340683,"450,000",72,Dublin 8,0.2645989238879232,http://www.daft.ie/for-sale/apartment-35-castle-way-golden-lane-dublin-8/2829337
"11 Leo Street, Phibsborough, Dublin 7",-6.264481,53.359362,"450,000",85,Dublin 7,1.8407154784174877,http://www.daft.ie/for-sale/terraced-house-11-leo-street-phibsborough-dublin-7/3496414
"13 Fitzroy Avenue, Drumcondra, Dublin 3",-6.254375,53.361722,"450,000",84,Dublin 3,2.264423985438172,http://www.daft.ie/for-sale/terraced-house-13-fitzroy-avenue-drumcondra-dublin-3/3495881
"24 St Saint Pappin Road, Glasnevin, Dublin 11",-6.268262,53.385897,"450,000",126,Dublin 11,4.781390368058402,http://www.daft.ie/for-sale/end-of-terrace-house-24-st-saint-pappin-road-glasnevin-dublin-11/3491719
